alternative_transition_end_seconds,alternative_transition_start_seconds,boundary_method,complete_six_phase,duration_seconds,excluded_incomplete_cycles,flags,gi_end_seconds,gt_start_seconds,imputed_signal_values,load_peaks_left,load_peaks_right,onset_seconds,phase_count,png,quality_json,record,reference_limb,remaining_missing_signal_values,segmented_csv,sequence_assumption,side,slt_end_seconds,slt_start_seconds,status,transition_improvement,transition_support,trial,view_mode
7.31,5.58,paired trigger interval,True,24.57,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; ,2.92,20.65,18,12,12,1.24,6,vipin_21/trial_04_l_complete.png,"{""F"": {""coverage_fraction"": 0.999593165174939, ""source"": ""dataset\\Sub02_A\\vipin_21"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1308.0, ""aligned_master_end"": 1332.57}, ""L"": {""coverage_fraction"": 0.999593165174939, ""source"": ""dataset\\Sub02_A\\vipin_21L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1308.0, ""aligned_master_end"": 1332.57}, ""R"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21R"", ""invalid_rows"": 0, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1308.0, ""aligned_master_end"": 1332.57}}",vipin_21,L,0,segmented_data\vipin_21\trial_04_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,7.31,5.58,model-assisted provisional six-phase fit,0.3683,moderate pattern evidence,4,model_completed
7.31,5.58,paired trigger interval,True,24.57,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; ,2.92,20.65,18,12,12,1.24,6,vipin_21/trial_04_r_complete.png,"{""F"": {""coverage_fraction"": 0.999593165174939, ""source"": ""dataset\\Sub02_A\\vipin_21"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1308.0, ""aligned_master_end"": 1332.57}, ""L"": {""coverage_fraction"": 0.999593165174939, ""source"": ""dataset\\Sub02_A\\vipin_21L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1308.0, ""aligned_master_end"": 1332.57}, ""R"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21R"", ""invalid_rows"": 0, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1308.0, ""aligned_master_end"": 1332.57}}",vipin_21,L,0,segmented_data\vipin_21\trial_04_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,7.31,5.58,model-assisted provisional six-phase fit,0.3683,moderate pattern evidence,4,model_completed
10.22,9.56,paired trigger interval,True,24.36,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; ,2.97,21.06,22,13,11,2.19,6,vipin_21/trial_05_l_complete.png,"{""F"": {""coverage_fraction"": 0.9995896594173164, ""source"": ""dataset\\Sub02_A\\vipin_21"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1337.67, ""aligned_master_end"": 1362.03}, ""L"": {""coverage_fraction"": 0.9995896594173164, ""source"": ""dataset\\Sub02_A\\vipin_21L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1337.67, ""aligned_master_end"": 1362.03}, ""R"": {""coverage_fraction"": 0.9991793188346327, ""source"": ""dataset\\Sub02_A\\vipin_21R"", ""invalid_rows"": 0, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1337.67, ""aligned_master_end"": 1362.03}}",vipin_21,L,0,segmented_data\vipin_21\trial_05_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,10.22,9.56,model-assisted provisional six-phase fit,0.3916,moderate pattern evidence,5,model_completed
10.22,9.56,paired trigger interval,True,24.36,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; ,2.97,21.06,22,13,11,2.19,6,vipin_21/trial_05_r_complete.png,"{""F"": {""coverage_fraction"": 0.9995896594173164, ""source"": ""dataset\\Sub02_A\\vipin_21"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1337.67, ""aligned_master_end"": 1362.03}, ""L"": {""coverage_fraction"": 0.9995896594173164, ""source"": ""dataset\\Sub02_A\\vipin_21L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1337.67, ""aligned_master_end"": 1362.03}, ""R"": {""coverage_fraction"": 0.9991793188346327, ""source"": ""dataset\\Sub02_A\\vipin_21R"", ""invalid_rows"": 0, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1337.67, ""aligned_master_end"": 1362.03}}",vipin_21,L,0,segmented_data\vipin_21\trial_05_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,10.22,9.56,model-assisted provisional six-phase fit,0.3916,moderate pattern evidence,5,model_completed
13.93,5.51,paired trigger interval,True,23.16,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; ,2.31,20.07,2,11,12,1.26,6,vipin_21/trial_06_l_complete.png,"{""F"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1366.87, ""aligned_master_end"": 1390.03}, ""L"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1366.87, ""aligned_master_end"": 1390.03}, ""R"": {""coverage_fraction"": 0.9995684074233924, ""source"": ""dataset\\Sub02_A\\vipin_21R"", ""invalid_rows"": 0, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1366.87, ""aligned_master_end"": 1390.03}}",vipin_21,R,0,segmented_data\vipin_21\trial_06_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,7.11,5.51,model-assisted provisional six-phase fit,0.2497,weak/ambiguous pattern evidence,6,model_completed
13.93,5.51,paired trigger interval,True,23.16,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; ,2.31,20.07,2,11,12,1.26,6,vipin_21/trial_06_r_complete.png,"{""F"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1366.87, ""aligned_master_end"": 1390.03}, ""L"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1366.87, ""aligned_master_end"": 1390.03}, ""R"": {""coverage_fraction"": 0.9995684074233924, ""source"": ""dataset\\Sub02_A\\vipin_21R"", ""invalid_rows"": 0, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1366.87, ""aligned_master_end"": 1390.03}}",vipin_21,R,0,segmented_data\vipin_21\trial_06_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,7.11,5.51,model-assisted provisional six-phase fit,0.2497,weak/ambiguous pattern evidence,6,model_completed
14.13,10.81,paired trigger interval,True,23.03,0,All events provisional; pressure extrema are not heel-strike labels; insufficient complete strides or missing data for transition estimate; reconstructed values can affect boundaries; absent phases are not invented; ,2.7,19.57,22,7,11,1.27,6,vipin_21/trial_07_l_complete.png,"{""F"": {""coverage_fraction"": 0.9995659722222222, ""source"": ""dataset\\Sub02_A\\vipin_21"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1395.7, ""aligned_master_end"": 1418.73}, ""L"": {""coverage_fraction"": 0.9995659722222222, ""source"": ""dataset\\Sub02_A\\vipin_21L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1395.7, ""aligned_master_end"": 1418.73}, ""R"": {""coverage_fraction"": 0.9991319444444444, ""source"": ""dataset\\Sub02_A\\vipin_21R"", ""invalid_rows"": 0, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1395.7, ""aligned_master_end"": 1418.73}}",vipin_21,,0,segmented_data\vipin_21\trial_07_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,14.13,12.42,model-assisted provisional six-phase fit,,model-assisted; unverified,7,model_completed
14.13,10.81,paired trigger interval,True,23.03,0,All events provisional; pressure extrema are not heel-strike labels; insufficient complete strides or missing data for transition estimate; reconstructed values can affect boundaries; absent phases are not invented; ,2.7,19.57,22,7,11,1.27,6,vipin_21/trial_07_r_complete.png,"{""F"": {""coverage_fraction"": 0.9995659722222222, ""source"": ""dataset\\Sub02_A\\vipin_21"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1395.7, ""aligned_master_end"": 1418.73}, ""L"": {""coverage_fraction"": 0.9995659722222222, ""source"": ""dataset\\Sub02_A\\vipin_21L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1395.7, ""aligned_master_end"": 1418.73}, ""R"": {""coverage_fraction"": 0.9991319444444444, ""source"": ""dataset\\Sub02_A\\vipin_21R"", ""invalid_rows"": 0, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1395.7, ""aligned_master_end"": 1418.73}}",vipin_21,,0,segmented_data\vipin_21\trial_07_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,14.13,12.42,model-assisted provisional six-phase fit,,model-assisted; unverified,7,model_completed
13.65,6.77,paired trigger interval,True,25.42,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; terminal bilateral peak mismatch; reconstructed values can affect boundaries; absent phases are not invented; GT extended to later cadence-consistent pressure peak supported by strong FMG activity; ,3.43,22.26,2,10,12,2.18,6,vipin_21/trial_08_l_complete.png,"{""F"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1424.57, ""aligned_master_end"": 1449.99}, ""L"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1424.57, ""aligned_master_end"": 1449.99}, ""R"": {""coverage_fraction"": 0.9996067636649626, ""source"": ""dataset\\Sub02_A\\vipin_21R"", ""invalid_rows"": 0, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1424.57, ""aligned_master_end"": 1449.99}}",vipin_21,R,0,segmented_data\vipin_21\trial_08_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,10.4,8.43,model-assisted provisional six-phase fit,0.2759,weak/ambiguous pattern evidence,8,model_completed
13.65,6.77,paired trigger interval,True,25.42,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; terminal bilateral peak mismatch; reconstructed values can affect boundaries; absent phases are not invented; GT extended to later cadence-consistent pressure peak supported by strong FMG activity; ,3.43,22.26,2,10,12,2.18,6,vipin_21/trial_08_r_complete.png,"{""F"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1424.57, ""aligned_master_end"": 1449.99}, ""L"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1424.57, ""aligned_master_end"": 1449.99}, ""R"": {""coverage_fraction"": 0.9996067636649626, ""source"": ""dataset\\Sub02_A\\vipin_21R"", ""invalid_rows"": 0, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1424.57, ""aligned_master_end"": 1449.99}}",vipin_21,R,0,segmented_data\vipin_21\trial_08_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,10.4,8.43,model-assisted provisional six-phase fit,0.2759,weak/ambiguous pattern evidence,8,model_completed
16.05,7.61,paired trigger interval,True,23.990000000000002,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; ,2.82,20.22,0,12,11,1.66,6,vipin_21/trial_09_l_complete.png,"{""F"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1456.72, ""aligned_master_end"": 1480.71}, ""L"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1456.72, ""aligned_master_end"": 1480.71}, ""R"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21R"", ""invalid_rows"": 0, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1456.72, ""aligned_master_end"": 1480.71}}",vipin_21,L,0,segmented_data\vipin_21\trial_09_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,12.55,10.84,model-assisted provisional six-phase fit,0.2963,weak/ambiguous pattern evidence,9,model_completed
16.05,7.61,paired trigger interval,True,23.990000000000002,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; ,2.82,20.22,0,12,11,1.66,6,vipin_21/trial_09_r_complete.png,"{""F"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1456.72, ""aligned_master_end"": 1480.71}, ""L"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1456.72, ""aligned_master_end"": 1480.71}, ""R"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21R"", ""invalid_rows"": 0, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1456.72, ""aligned_master_end"": 1480.71}}",vipin_21,L,0,segmented_data\vipin_21\trial_09_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,12.55,10.84,model-assisted provisional six-phase fit,0.2963,weak/ambiguous pattern evidence,9,model_completed
16.32,6.2,paired trigger interval,True,24.71,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; ,2.93,20.94,4,11,12,2.01,6,vipin_21/trial_10_l_complete.png,"{""F"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1486.18, ""aligned_master_end"": 1510.89}, ""L"": {""coverage_fraction"": 0.9991909385113269, ""source"": ""dataset\\Sub02_A\\vipin_21L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1486.18, ""aligned_master_end"": 1510.89}, ""R"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21R"", ""invalid_rows"": 0, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1486.18, ""aligned_master_end"": 1510.89}}",vipin_21,R,0,segmented_data\vipin_21\trial_10_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,9.73,7.92,model-assisted provisional six-phase fit,0.2469,weak/ambiguous pattern evidence,10,model_completed
16.32,6.2,paired trigger interval,True,24.71,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; ,2.93,20.94,4,11,12,2.01,6,vipin_21/trial_10_r_complete.png,"{""F"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1486.18, ""aligned_master_end"": 1510.89}, ""L"": {""coverage_fraction"": 0.9991909385113269, ""source"": ""dataset\\Sub02_A\\vipin_21L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1486.18, ""aligned_master_end"": 1510.89}, ""R"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21R"", ""invalid_rows"": 0, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1486.18, ""aligned_master_end"": 1510.89}}",vipin_21,R,0,segmented_data\vipin_21\trial_10_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,9.73,7.92,model-assisted provisional six-phase fit,0.2469,weak/ambiguous pattern evidence,10,model_completed
